"CLAVE","CVE_EST","NOMBRE","MUNICIPIO","SITUACION","Latitud","Longitud","Altitud"
11130,"gto","La Luz","Guanajuato","Operando",21.06361111,-101.3386111,2391
11131,"gto","Las Trojes","Ocampo","Operando",21.555,-101.4091667,2198
11132,"gto","Puruagua (DGE)","Jer?cuaro","Suspendida",20.07472222,-100.4575,2013
11133,"gto","Santa Maria Sanabria","Valle De Santiago","Suspendida",20.41861111,-101.2994444,1705
11134,"gto","El Conejo","Irapuato","Operando",20.71583333,-101.3697222,1740
11135,"gto","Arperos","Guanajuato","Operando",21.10027778,-101.3983333,1992
11136,"gto","La Joyita","Salamanca","Operando",20.51888889,-101.1736111,1716
11137,"gto","Presa La Purisima","Guanajuato","Operando",20.87,-101.2947222,1840
11138,"gto","Presa La Gavia","Romita","Operando",20.8425,-101.5938889,1772
11139,"gto","Camino Blanco","Jer?cuaro","Suspendida",20.17583333,-100.6422222,2490
11140,"gto","El Carbon","Dolores Hidalgo Cuna De La Independencia Nacional","Suspendida",21.26944444,-101.1355556,2115
11141,"gto","Cienega De Negros","Guanajuato","Operando",21.17333333,-101.2416667,2475
11142,"gto","El Cubo","Salvatierra","Operando",20.28027778,-100.8997222,1738
11143,"gto","El Gallo","P?njamo","Operando",20.50972222,-101.8175,2348
11144,"gto","El Charape","San Jos? Iturbide","Operando",20.91916667,-100.4313889,2201
11145,"gto","La Gavia","Cortazar","Operando",20.39805556,-100.8855556,2342
11146,"gto","Las Jicamas","Valle De Santiago","Operando",20.27583333,-101.3588889,1859
11147,"gto","Miraflores","Valle De Santiago","Suspendida",20.42833333,-101.1663889,1718
11148,"gto","El Obraje","Apaseo El Grande","Operando",20.66777778,-100.6080556,2019
11149,"gto","Paracuaro","Acˇmbaro","Operando",20.11055556,-100.7236111,1890
11150,"gto","San Jose El Alto","Abasolo","Operando",21.07972222,-101.6066667,1827
11151,"gto","Tacubaya","P?njamo","Operando",20.30555556,-101.7827778,1708
11153,"gto","La Laborcita","LeΩn","Operando",21.105,-101.5522222,1912
11154,"gto","San Francisco De Duran","LeΩn","Suspendida",21.00527778,-101.6211111,1790
11155,"gto","Corral De Piedras","San Miguel De Allende","Operando",20.97472222,-100.5933333,2041
11156,"gto","El Dormido","Santiago Maravat≠o","Operando",20.12722222,-101.0283333,1907
11157,"gto","Peœuelas","San Francisco Del RincΩn","Operando",20.88083333,-101.8555556,1753
11158,"gto","Piœicuaro","MoroleΩn","Operando",20.04888889,-101.2408333,2130
11159,"gto","Presa El Barrial","San Francisco Del RincΩn","Operando",21.04861111,-101.8383333,1787
11160,"gto","San Isidro","Ocampo","Operando",21.64305556,-101.4788889,2269
11161,"gto","El Vergel","San Luis De La Paz","Operando",21.45,-100.6636111,2192
11162,"gto","Comanjilla","Silao De La Victoria","Operando",21.06833333,-101.4747222,1898
11163,"gto","La Jaula","San Diego De La UniΩn","Suspendida",21.45694444,-100.8655556,2057
11164,"gto","El Copal","Irapuato","Suspendida",20.74083333,-101.3352778,1750
11165,"gto","Chichimequillas","Silao De La Victoria","Operando",21.04194444,-101.4361111,1898
11166,"gto","El Gigante","Maravat≠o","Operando",19.9725,-100.4511111,1971
11167,"gto","San Juan Pan De Arriba","San Diego De La UniΩn","Operando",21.475,-100.9191667,2107
11168,"gto","San Juan Temascatio","Irapuato","Operando",20.73527778,-101.2261111,1780
11169,"gto","Tres Guerras","Celaya","Operando",20.51138889,-100.7891667,1758
11170,"gto","C.E.M.S.I. Irapuato","Irapuato","Suspendida",20.69472222,-101.3763889,1735
11171,"gto","Jaral Del Progreso","Jaral Del Progreso","Operando",20.37972222,-101.0561111,1735
11172,"gto","Presa Paso De Vaqueros","San Luis De La Paz","Operando",21.35111111,-100.3755556,1943
12001,"gro","Acapetlahuaya","Teloloapan","Operando",18.33527778,-100.0725,1292
12002,"gro","Acapulco De Juarez (OBS)","Acapulco De Juˇrez","Operando",16.76305556,-99.74888889,3
12003,"gro","Agua Salada (CFE)","Acapulco De Juˇrez","Suspendida",17.17861111,-99.63111111,233
12004,"gro","Ahuehuepan","Iguala De La Independencia","Operando",18.33805556,-99.64666667,760
12005,"gro","Alcozauca (SMN)","Alcozauca De Guerrero","Suspendida",17.45,-98.38333333,1462
12006,"gro","Apango (CFE)","Mˇrtir De Cuilapan","Suspendida",17.73916667,-99.32944444,1065
12007,"gro","Aratichanguio","Zirˇndaro","Operando",18.47583333,-101.3591667,226
12008,"gro","Arcelia","Arcelia","Operando",18.31694444,-100.28,414
12009,"gro","Arroyo Frio","T?cpan De Galeana","Operando",17.41444444,-100.6069444,290
12010,"gro","Atlamajancingo Del Monte (CFE)","Atlamajalcingo Del Monte","Suspendida",17.30833333,-98.60555556,1820
12011,"gro","Atoyac (SMN)","Atoyac De Êlvarez","Suspendida",17.21666667,-100.45,240
12012,"gro","Ayutla (CFE)","Ayutla De Los Libres","Suspendida",16.96722222,-99.09861111,368
12013,"gro","Azoyu","Azoyú","Operando",16.73305556,-98.59805556,360
12014,"gro","Buenavista De Cuellar","Buenavista De Cu?llar","Operando",18.45944444,-99.40083333,1394
12015,"gro","Cacalotenango","Taxco De AlarcΩn","Operando",18.54611111,-99.64527778,1662
12016,"gro","Carrera Larga","Coyuca De Ben≠tez","Operando",17.04166667,-100.1166667,20
12017,"gro","Casas Viejas","Petatlˇn","Operando",17.58472222,-101.0061111,548
12018,"gro","Cirian Grande","Pedro Ascencio Alquisiras","Suspendida",18.58527778,-99.93222222,1140
12019,"gro","Ciudad Altamirano","Pungarabato","Operando",18.35861111,-100.6644444,250
12020,"gro","Coacoyulillo (CFE)","Chilpancingo De Los Bravo","Suspendida",17.33333333,-99.63333333,530
12021,"gro","Coahuayutla","Coahuayutla De Jos? Mar≠a Izazaga","Operando",18.31333333,-101.735,310
12022,"gro","Copala","Copala","Operando",16.61472222,-98.97083333,20
12023,"gro","Copalillo","Copalillo","Operando",18.03333333,-99.04111111,900
12024,"gro","Coyuca De Benitez","Coyuca De Ben≠tez","Suspendida",17.03333333,-100.0522222,136
12025,"gro","Coyuquilla","Petatlˇn","Operando",17.38083333,-101.0583333,40
12026,"gro","Cuajilotla (CFE)","Mochitlˇn","Suspendida",17.28277778,-99.36138889,420
12027,"gro","Cundancito","Coyuca De Catalˇn","Operando",18.01666667,-101.1372222,1110
12028,"gro","Calpantepec","Mochitlˇn","Suspendida",17.21527778,-99.38638889,900
12029,"gro","Chacalapa","San Marcos","Operando",16.70055556,-99.51027778,20
12030,"gro","Chaucingo","Huitzuco De Los Figueroa","Operando",18.29805556,-99.11972222,900
12031,"gro","Chichihualco","Leonardo Bravo","Operando",17.67222222,-99.70111111,1140
12032,"gro","Chilapa (SMN)","Chilapa De Êlvarez","Suspendida",17.59722222,-99.17527778,1406
12033,"gro","Chilpancingo (OBS)","Chilpancingo De Los Bravo","Suspendida",17.55,-99.5,1264.5
12034,"gro","El Camalote","Petatlˇn","Operando",17.7225,-101.2111111,516
12035,"gro","El Coatepin (CFE)","Chilpancingo De Los Bravo","Suspendida",17.38333333,-99.96666667,1523
12036,"gro","El Gallo","Cutzamala De PinzΩn","Suspendida",18.72638889,-100.6691667,400
12037,"gro","El Manchon","Coyuca De Catalˇn","Operando",18.1,-101.0516667,1796
12038,"gro","El Porvenir (CFE)","T?cpan De Galeana","Suspendida",17.53222222,-100.9352778,750
12039,"gro","El Terrero (CFE)","Juan R. Escudero","Suspendida",17.12777778,-99.34861111,338
12041,"gro","Cacalutla","Atoyac De Êlvarez","Operando",17.125,-100.3519444,20
12042,"gro","Gloria Escondida","T?cpan De Galeana","Operando",17.44055556,-100.8791667,560
12043,"gro","Guayameo (CFE)","Zirˇndaro","Suspendida",18.30222222,-101.2627778,655
12044,"gro","Huamuxtitlan (SMN)","Huamuxtitlˇn","Suspendida",17.8,-98.56666667,1125
12045,"gro","Hueycatenango (CFE)","Jos? Joaqu≠n De Herrera","Suspendida",17.4475,-99.02527778,1633
12046,"gro","Huitzuco (SMN)","Huitzuco De Los Figueroa","Operando",18.30638889,-99.33444444,940
12047,"gro","Iguala (SMN)","Iguala De La Independencia","Suspendida",18.34055556,-99.5375,738
12048,"gro","Ixcateopan De Tlapa","Alpoyeca","Operando",17.6225,-98.51333333,1036
12049,"gro","Jaleaca De Catalan (CFE)","Chilpancingo De Los Bravo","Suspendida",17.44694444,-99.85805556,840
12050,"gro","La Parota (CFE)","Acapulco De Juˇrez","Suspendida",16.93305556,-99.62333333,106
12051,"gro","La Venta (CFE)","General Heliodoro Castillo","Suspendida",17.80166667,-99.90638889,122
12052,"gro","La Union","La UniΩn De Isidoro Montes De Oca","Operando",17.98333333,-101.8838889,60
12053,"gro","Las Mesas (CFE)","San Marcos","Suspendida",17.01027778,-99.45833333,440
12054,"gro","Las Pilas Del Rio Frio","Coyuca De Catalˇn","Operando",17.8225,-101.0769444,1338
12055,"gro","Los Tiscuiches","Ajuchitlˇn Del Progreso","Suspendida",18.11222222,-100.6711111,459
12056,"gro","Llano Grande (CFE)","Acatepec","Suspendida",17.15,-98.91666667,724
12057,"gro","Malinaltepec (CFE)","Malinaltepec","Suspendida",17.24416667,-98.66972222,1514
12058,"gro","Mexcala (CFE)","Tepecoacuilco De Trujano","Suspendida",17.93888889,-99.59166667,457
12059,"gro","Nanzintla (CFE)","Quechultenango","Suspendida",17.335,-99.09861111,918
12060,"gro","Olinala (SMN)","Olinalˇ","Operando",17.77777778,-98.72972222,1336
12061,"gro","Ometepec (CFE)","Ometepec","Operando",16.68361111,-98.40222222,300
12062,"gro","Palo Blanco (CFE)","Chilpancingo De Los Bravo","Suspendida",17.40472222,-99.46861111,1267
12063,"gro","Palos Altos","Arcelia","Operando",18.35555556,-100.2744444,380
12064,"gro","Petatlan","Petatlˇn","Suspendida",17.53333333,-101.2333333,63
12065,"gro","Placeres Del Oro","Coyuca De Catalˇn","Suspendida",18.23333333,-100.9333333,420
12066,"gro","Quetzala","Igualapa","Operando",16.65583333,-98.50055556,33
12067,"gro","San Juan Tetelcingo (CFE)","Tepecoacuilco De Trujano","Suspendida",17.925,-99.51805556,471
12068,"gro","San Luis Acatlan","San Luis Acatlˇn","Operando",16.8,-98.7025,538
12069,"gro","San Juan De Las Flores","Atoyac De Êlvarez","Operando",17.31666667,-100.3980556,630
12070,"gro","San Luis San Pedro","T?cpan De Galeana","Suspendida",17.26666667,-100.6333333,164
12071,"gro","San Marcos","San Marcos","Operando",16.78333333,-99.41888889,80
12072,"gro","San Pedro Cuitlapa","Tlacoachistlahuaca","Operando",16.97083333,-98.25444444,760
12074,"gro","Santa Rita","Coyuca De Catalˇn","Suspendida",17.97277778,-100.8694444,1500
12075,"gro","San Vicente (CFE)","Chilpancingo De Los Bravo","Suspendida",17.5,-99.66666667,2150
12076,"gro","Santa Barbara (CFE)","Chilpancingo De Los Bravo","Suspendida",17.31027778,-99.86583333,1040
12077,"gro","Santa Fe","Ajuchitlˇn Del Progreso","Operando",18.10222222,-100.6755556,500
12078,"gro","Santa Rosa","Coahuayutla De Jos? Mar≠a Izazaga","Operando",18.16888889,-101.6333333,500
12079,"gro","Santo Domingo","Atoyac De Êlvarez","Operando",17.33527778,-100.3533333,650
12080,"gro","Santo Tomas (CFE)","Arcelia","Suspendida",18.09027778,-100.2347222,355
12081,"gro","Taxco (CFE)","Taxco De AlarcΩn","Suspendida",18.53333333,-99.61666667,1750
12082,"gro","Taretaro","Coyuca De Catalˇn","Operando",18.22222222,-100.7566667,333
12083,"gro","Tehuehuetla","San Miguel Totolapan","Operando",17.82861111,-100.3875,950
12084,"gro","Teloloapan","Teloloapan","Operando",18.30111111,-99.87222222,1649
12085,"gro","Tepecoacuilco","Tepecoacuilco De Trujano","Suspendida",18.28333333,-99.46666667,842
12086,"gro","Tepetixtla","Coyuca De Ben≠tez","Operando",17.21666667,-100.1122222,426
12087,"gro","Tixtla (SMN)","Tixtla De Guerrero","Suspendida",17.55,-99.38333333,1911
12088,"gro","Tlacoapa (CFE)","Tlacoapa","Suspendida",17.2625,-98.74805556,1420
12089,"gro","Tlacotepec","General Heliodoro Castillo","Operando",17.78972222,-99.97638889,1539
12090,"gro","Tlalchapa","Tlalchapa","Operando",18.41666667,-100.4683333,400
12091,"gro","Tlapa (CFE)","Tlapa De Comonfort","Operando",17.54027778,-98.59055556,1110
12092,"gro","Tonalapa Del Sur","Tepecoacuilco De Trujano","Operando",18.09611111,-99.55638889,720
12093,"gro","Presa Valerio Trujano","Tepecoacuilco De Trujano","Operando",18.29527778,-99.4775,842
12094,"gro","Vallecitos","Zihuatanejo De Azueta","Operando",17.91805556,-101.3502778,847
12095,"gro","Xaltianguis (CFE)","Acapulco De Juˇrez","Suspendida",17.09527778,-99.715,545
12096,"gro","Colotlipa (CFE)","Quechultenango","Suspendida",17.40888889,-99.16805556,769
12097,"gro","Rancho Viejo (CFE)","Mochitlˇn","Suspendida",17.19361111,-99.3075,780
12098,"gro","San Andres","Ajuchitlˇn Del Progreso","Suspendida",18.03333333,-100.5166667,575
12099,"gro","San Jeronimo","Benito Juˇrez","Operando",17.13333333,-100.5194444,20
12100,"gro","San Cristobal","Ajuchitlˇn Del Progreso","Suspendida",18.17,-100.4894444,290
12101,"gro","Xochipala","Eduardo Neri","Suspendida",17.83333333,-99.63333333,730
12102,"gro","Zapotitlan Tablas","Zapotitlˇn Tablas","Suspendida",17.42222222,-98.78194444,1750
12103,"gro","Zirandaro","Zirˇndaro","Suspendida",18.46666667,-100.9833333,200
12104,"gro","Zitlaltepec","MetlatΩnoc","Operando",17.19138889,-98.54972222,1850
12105,"gro","Zumpango Del Rio","Eduardo Neri","Operando",17.655,-99.52527778,1080
12106,"gro","Alcozauca (DGE)","Alcozauca De Guerrero","Operando",17.46527778,-98.39722222,1360
12107,"gro","Ayutla","Ayutla De Los Libres","Operando",17.08527778,-99.09444444,874
12110,"gro","Chilapa (DGE)","Chilapa De Êlvarez","Operando",17.60861111,-99.17583333,1450
12111,"gro","Chilpancingo Los Bravos (CFE)","Chilpancingo De Los Bravo","Suspendida",17.545,-99.49666667,1250
12112,"gro","El Porvenir","San Marcos","Operando",16.8225,-99.47833333,450
12113,"gro","Guayameo","Zirˇndaro","Operando",18.29972222,-101.2602778,360
12114,"gro","Huamuxtitlan (DGE)","Huamuxtitlˇn","Operando",17.79527778,-98.56444444,883
12115,"gro","Huitzuco (DGE)","Huitzuco De Los Figueroa","Operando",18.3025,-99.33277778,975
12116,"gro","Iguala (DGE)","Iguala De La Independencia","Operando",18.34972222,-99.55,730
12117,"gro","Ixcateopan De Cuauhtemoc","Ixcateopan De Cuauht?moc","Operando",18.50277778,-99.79222222,1830
12118,"gro","Mezcala","Eduardo Neri","Operando",17.93111111,-99.60138889,500
12119,"gro","Olinala (DGE)","Olinalˇ","Suspendida",17.77611111,-98.74555556,1360
12120,"gro","San Cristobal","Chilpancingo De Los Bravo","Suspendida",17.27555556,-99.94111111,780
12121,"gro","San Jeronimito","Petatlˇn","Suspendida",17.565,-101.3444444,20
12122,"gro","Taxco (SMN)","Taxco De AlarcΩn","Suspendida",18.55444444,-99.60527778,1760
12123,"gro","Teloloapan (CFE)","Teloloapan","Suspendida",18.30305556,-99.86805556,1693
12124,"gro","Tepezintla","Mochitlˇn","Suspendida",17.23333333,-99.35,450
12125,"gro","Tixtla (DGE)","Tixtla De Guerrero","Operando",17.56666667,-99.41888889,1500
12126,"gro","Tlacotepec (CFE)","General Heliodoro Castillo","Suspendida",17.75138889,-99.9625,1712
12127,"gro","Zihuatanejo (DGE)","Zihuatanejo De Azueta","Operando",17.64444444,-101.5511111,20
12128,"gro","Tetipac","Tetipac","Operando",18.64777778,-99.64861111,1686
12130,"gro","Atenango Del Rio (CFE)","Atenango Del R≠o","Suspendida",18.10694444,-99.10472222,626
12131,"gro","Ixtapilla (CFE)","Cutzamala De PinzΩn","Suspendida",18.54444444,-100.6005556,280
12132,"gro","Xochistlahuaca (CFE)","Xochistlahuaca","Suspendida",16.79083333,-98.24222222,400
12133,"gro","Zacatula (CFE)","La UniΩn De Isidoro Montes De Oca","Suspendida",18.00583333,-102.1783333,10
12134,"gro","Chilpancingo (DGE)","Chilpancingo De Los Bravo","Suspendida",17.53333333,-99.5,1225
12135,"gro","Olinala (CFE)","Olinalˇ","Suspendida",17.77805556,-98.74333333,1400
12136,"gro","Julian Blanco","Chilpancingo De Los Bravo","Suspendida",17.21888889,-99.52694444,640
12137,"gro","Acapulco De Juarez (DGE)","Acapulco De Juˇrez","Suspendida",16.86361111,-99.8825,30
12138,"gro","Ajochitlan","Ajuchitlˇn Del Progreso","Operando",18.15416667,-100.5,280
12139,"gro","Terrones","Coyuca De Catalˇn","Operando",18.29361111,-100.6758333,270
12140,"gro","San Antonio Tejas","Coyuca De Catalˇn","Operando",17.72361111,-100.875,1900
12141,"gro","Tlapehuala","Tlapehuala","Operando",18.2475,-100.5383333,275
12142,"gro","Acapulco De Juarez (SMN)","Acapulco De Juˇrez","Operando",16.86638889,-99.90555556,20
12145,"gro","Jicayan De Tovar (CFE)","Tlacoachistlahuaca","Suspendida",17.03333333,-98.23333333,872
12146,"gro","La Villita","La UniΩn De Isidoro Montes De Oca","Suspendida",18.04611111,-102.1733333,150
12147,"gro","Presa La Calera","Zirˇndaro","Suspendida",18.41861111,-101.0055556,239
12148,"gro","Laguna De Tres Palos","Acapulco De Juˇrez","Suspendida",16.78333333,-99.75,60
12149,"gro","Las Tamecuas (CFE)","La UniΩn De Isidoro Montes De Oca","Suspendida",17.96666667,-101.8833333,50
12150,"gro","Omiltemi","Chilpancingo De Los Bravo","Operando",17.55694444,-99.6875,1900
12151,"gro","Pueblo Hidalgo (CFE)","San Luis Acatlˇn","Suspendida",16.95222222,-98.65972222,910
12152,"gro","San Cristobal (CFE)","Tlacoachistlahuaca","Suspendida",16.82194444,-98.40333333,364
12153,"gro","Zihuatanejo (SMN)","Zihuatanejo De Azueta","Suspendida",17.65,-101.5833333,5
12154,"gro","Zicapa","Copalillo","Operando",17.92027778,-99.03861111,1000
12156,"gro","El Ocotito","Chilpancingo De Los Bravo","Operando",17.25,-99.58361111,650
12157,"gro","E.T.A. 153 La Sabana","Acapulco De Juˇrez","Suspendida",16.88333333,-99.71666667,80
12158,"gro","Rio Santiago","Atoyac De Êlvarez","Operando",17.25388889,-100.3169444,430
12160,"gro","E.T.A. 340 Zirandaro","Zirˇndaro","Operando",18.475,-100.9763889,190
12161,"gro","Atoyac (DGE)","Atoyac De Êlvarez","Operando",17.21027778,-100.4166667,100
12162,"gro","Chamacua","Coyuca De Catalˇn","Suspendida",18.26638889,-100.6688889,300
12163,"gro","Cutzamala De Pinzon","Cutzamala De PinzΩn","Operando",18.46555556,-100.5666667,267
12164,"gro","E.T.A. 274 Cocula","Cocula","Operando",18.24527778,-99.66194444,670
12165,"gro","E.T.A. 107 Petatlan","Petatlˇn","Suspendida",17.53833333,-101.2738889,27
12166,"gro","San Miguel Totolapan","San Miguel Totolapan","Operando",18.15861111,-100.3880556,280
12167,"gro","Tepetlapa","Buenavista De Cu?llar","Operando",18.55083333,-99.41888889,1022
12168,"gro","Planta Derivadora","Cuajinicuilapa","Suspendida",16.50833333,-98.4875,23
12169,"gro","Taxco (DGE)","Taxco De AlarcΩn","Operando",18.55,-99.6,1710
12170,"gro","El Caracol (CFE)","General Heliodoro Castillo","Suspendida",17.95833333,-100.0222222,513
12171,"gro","Chontalcoatlan","Tetipac","Operando",18.65222222,-99.57333333,1289
12172,"gro","Acapulco Km. 21","Acapulco De Juˇrez","Operando",16.95,-99.68333333,207
12173,"gro","Marquelia","Marquelia","Operando",16.57944444,-98.80472222,10
12174,"gro","Rancho Nuevo","Petatlˇn","Operando",17.47444444,-101.2144444,40
12175,"gro","Las Juntas","Xochistlahuaca","Suspendida",16.75944444,-98.11833333,75
12176,"gro","Coaxtlahuacan (CFE)","Mochitlˇn","Suspendida",17.39361111,-99.34722222,1730
12177,"gro","Cuetzala Del Progreso","Cuetzala Del Progreso","Operando",18.13416667,-99.83111111,1122
12178,"gro","Chiepetepec","Tlapa De Comonfort","Operando",17.56694444,-98.7275,1762
12180,"gro","Paxtepec","Mochitlˇn","Suspendida",17.24055556,-99.43388889,1349
12181,"gro","Tuncingo","Acapulco De Juˇrez","Suspendida",16.85111111,-99.78888889,20
12182,"gro","Apetlanca","Cuetzala Del Progreso","Suspendida",18.21527778,-99.7875,1750
12183,"gro","La Sabana","Acapulco De Juˇrez","Operando",16.88805556,-99.86194444,460
12184,"gro","Apaxtla","Apaxtla","Operando",18.13416667,-99.92583333,1300
12185,"gro","Cualac","Cualˇc","Operando",17.7475,-98.65305556,1450
12186,"gro","Huitziltepec","Eduardo Neri","Operando",17.75555556,-99.48111111,1320
12187,"gro","Milpillas (CFE)","Ometepec","Suspendida",16.5825,-98.46083333,34
